arch,mode,mode_label,cfg,cfg_idx,test_rmse,test_mae,test_r2,val_rmse,epochs_trained
LSTM,raw,Raw,cfg036,36,0.27512508926238977,0.21329299608029034,0.9250987237479015,0.23533188472176658,45
LSTM,raw,Raw,cfg048,48,0.3778453288387506,0.2868904562216846,0.8587277246701983,0.33487744372813927,32
LSTM,raw,Raw,cfg052,52,0.33018674163339345,0.2578839720006252,0.892118224363262,0.32681102010933477,22
LSTM,raw,Raw,cfg064,64,0.3751430935293592,0.2830955567527334,0.8607411720684143,0.33490966329403526,32
LSTM,raw,Raw,cfg068,68,0.34274341014051335,0.256851909062492,0.8837569352219876,0.2758283550026935,34
LSTM,raw,Raw,cfg080,80,0.3963407204369054,0.3045968537927422,0.8445587737185597,0.32188358422138685,34
LSTM,raw,Raw,cfg084,84,0.33045082926414177,0.2524954165956341,0.8919455848695002,0.30226422747305587,44
LSTM,raw,Raw,cfg096,96,0.44638573710021345,0.3420019182379374,0.8028260921175248,0.4057390866563053,54
LSTM,raw,Raw,cfg100,100,0.42028371485218957,0.31146988646877255,0.8252110596758996,0.3869338405723939,37
LSTM,raw,Raw,cfg112,112,0.41383284242761503,0.32143266324995134,0.8305355006890092,0.4047124757832454,29
LSTM,raw,Raw,cfg116,116,0.40112525029034796,0.3042437155587918,0.8407832234791605,0.37907721851700416,43
LSTM,raw,Raw,cfg128,128,0.4320498551344894,0.32762673544570414,0.8152873867783027,0.3986947968656222,22
LSTM,raw,Raw,cfg132,132,0.39577138765081055,0.30389362750871896,0.8450050272551138,0.35967027370270443,34
LSTM,db4,Db4,cfg000,0,0.4127770488316517,0.3154595308942214,0.8313990923618466,0.3518283781127446,42
LSTM,db4,Db4,cfg004,4,0.3664296004445645,0.27145778686246663,0.8671352046601462,0.3032125915131309,54
LSTM,db4,Db4,cfg016,16,1.0316019086491233,0.8113372760189872,-0.05305995684835896,1.000127572699501,24
LSTM,db4,Db4,cfg020,20,0.4266495849183716,0.3332529228554482,0.8198760427251033,0.33665374629204553,52
LSTM,db4,Db4,cfg032,32,1.0297373382605899,0.8104811075108372,-0.049256687531055166,0.9993888158340104,18
LSTM,db4,Db4,cfg036,36,1.030676724319103,0.810908073151481,-0.05117194621729726,0.9997554094988829,24
LSTM,db4,Db4,cfg048,48,0.4883318712865041,0.37345695004729224,0.7640288200140989,0.43056051903678316,82
LSTM,db4,Db4,cfg052,52,0.42469258618276345,0.3067281646577037,0.8215246739327421,0.3675923960437811,48
LSTM,db4,Db4,cfg064,64,1.031950408408863,0.8115003775597242,-0.0537715746304932,1.0002705018495874,26
LSTM,db4,Db4,cfg068,68,0.5072401310095709,0.3884411478183646,0.7454013849231806,0.4047667821046961,58
LSTM,db4,Db4,cfg080,80,1.0297497507420366,0.8104866654267954,-0.04928198321992272,0.9993935830339358,21
LSTM,db4,Db4,cfg084,84,1.0302169230739635,0.8106977330913135,-0.050234266443038855,0.9995745146898708,20
LSTM,db4,Db4,cfg096,96,0.9993493157309632,0.7907580029335055,0.011757644194581585,0.9692406216923426,24
LSTM,db4,Db4,cfg100,100,0.5066551514827572,0.37621284491936097,0.7459882828751864,0.4116813669185726,30
LSTM,db4,Db4,cfg112,112,0.560242517818294,0.42260829045024695,0.6894146582569706,0.47702225567887646,33
LSTM,db4,Db4,cfg116,116,1.0315193804461862,0.8112986738774013,-0.052891473892274776,1.0000939417888912,26
LSTM,db4,Db4,cfg128,128,1.031467528781332,0.8112745554183682,-0.052785624589359204,1.0000728547485178,22
LSTM,db4,Db4,cfg132,132,1.0317645217607045,0.8114133496159908,-0.05339197417278996,1.0001940816049675,31
LSTM,learned_wavelet_no_warmup,LWT,cfg000,0,0.2895120294242387,0.22290784359786547,0.9170603779132063,0.24060471830281377,36
LSTM,learned_wavelet_no_warmup,LWT,cfg004,4,0.2658585243592881,0.20440838743981296,0.9300592951733005,0.244041552288342,37
LSTM,learned_wavelet_no_warmup,LWT,cfg016,16,0.29766299833709225,0.2317584817427091,0.9123244439440862,0.2680566479290735,29
LSTM,learned_wavelet_no_warmup,LWT,cfg020,20,0.2815779779179435,0.2199056843771553,0.9215439938222543,0.23843524790952295,44
LSTM,learned_wavelet_no_warmup,LWT,cfg032,32,0.328558803946534,0.2566440519691828,0.8931793927259646,0.25260869867436675,54
LSTM,learned_wavelet_no_warmup,LWT,cfg036,36,0.29761336759198803,0.22891599858609948,0.9123536786184252,0.25336552452477096,48
LSTM,learned_wavelet_no_warmup,LWT,cfg048,48,0.30624395713579566,0.23808994063265687,0.9071966014954176,0.2599679755959881,41
LSTM,learned_wavelet_no_warmup,LWT,cfg052,52,0.31547592359084975,0.23814922187158644,0.9015170008793348,0.27227898971513004,74
LSTM,learned_wavelet_no_warmup,LWT,cfg064,64,0.34006127164062844,0.26535106554003246,0.8855691368458867,0.2938587384692674,36
LSTM,learned_wavelet_no_warmup,LWT,cfg068,68,0.33541965594159284,0.2596263218210873,0.8886716318887913,0.29457641219223574,26
LSTM,learned_wavelet_no_warmup,LWT,cfg080,80,0.33642411583905485,0.2643487103185581,0.8880038575549896,0.28324277052286656,30
LSTM,learned_wavelet_no_warmup,LWT,cfg084,84,0.36451398760596226,0.28170265925099724,0.8685207489876128,0.2930376807430439,45
LSTM,learned_wavelet_no_warmup,LWT,cfg096,96,0.32006233328197947,0.24445407008914766,0.8986326813551742,0.2767387461460795,38
LSTM,learned_wavelet_no_warmup,LWT,cfg100,100,0.36145046998568725,0.2759301102838,0.8707214678512765,0.33543894453364115,44
LSTM,learned_wavelet_no_warmup,LWT,cfg112,112,0.36276621629641215,0.27867280472218525,0.8697785594338857,0.31466962972048396,39
LSTM,learned_wavelet_no_warmup,LWT,cfg116,116,0.3392473899888503,0.2662020301679114,0.8861162249036838,0.3030261489700136,43
LSTM,learned_wavelet_no_warmup,LWT,cfg128,128,0.3990745402982448,0.31319481098063784,0.842407019623113,0.3384145859205642,31
LSTM,learned_wavelet_no_warmup,LWT,cfg132,132,0.39097964455922896,0.30222718332215376,0.8487354639253959,0.338493216871669,44
LSTM,learned_wavelet_no_warmup,LWT,cfg144,144,0.3125068921218125,0.2422111199953861,0.9033619797011234,0.2697184416710801,64
LSTM,learned_wavelet_no_warmup,LWT,cfg148,148,0.2597328755725286,0.1997169753476453,0.9332451733734757,0.23985884062994556,52
LSTM,learned_wavelet_no_warmup,LWT,cfg160,160,0.3052365981745114,0.23760953917697417,0.9078061324001593,0.2476443936780853,56
LSTM,learned_wavelet_no_warmup,LWT,cfg164,164,0.30658963526245664,0.23973530969215143,0.9069869763930791,0.24967392855692838,58
LSTM,learned_wavelet_no_warmup,LWT,cfg176,176,0.33793300015687816,0.2672797702095847,0.8869969845104262,0.26605919402332867,75
LSTM,learned_wavelet_no_warmup,LWT,cfg180,180,0.3228939414253228,0.25092367566705887,0.8968311433994826,0.253811077331938,65
LSTM,learned_wavelet_no_warmup,LWT,cfg192,192,0.3021407732989917,0.23194045690016976,0.90966677867649,0.27783425650487503,44
LSTM,learned_wavelet_no_warmup,LWT,cfg196,196,0.3167381176832324,0.24539170311609088,0.9007273791243458,0.27366639106083546,33
LSTM,learned_wavelet_no_warmup,LWT,cfg208,208,0.32470165789466393,0.2463193330580082,0.8956727314509954,0.28151755779080667,42
LSTM,learned_wavelet_no_warmup,LWT,cfg212,212,0.32176410302284625,0.24730992693301862,0.8975518766581532,0.28552410848158344,29
LSTM,learned_wavelet_no_warmup,LWT,cfg224,224,0.3412653637002628,0.2636921444306147,0.8847573464955838,0.26969941255544916,70
LSTM,learned_wavelet_no_warmup,LWT,cfg228,228,0.33299829843736006,0.26513246977231936,0.8902731647267486,0.2813415227011035,25
LSTM,learned_wavelet_no_warmup,LWT,cfg240,240,0.3419174770327938,0.26088831044217903,0.8843164985166397,0.30470675799102337,31
LSTM,learned_wavelet_no_warmup,LWT,cfg244,244,0.3161118581720896,0.24576388583353354,0.9011195577564105,0.30226857821875563,36
LSTM,learned_wavelet_no_warmup,LWT,cfg256,256,0.3441623882835385,0.2671605722266491,0.8827924363741324,0.2837591136121198,70
LSTM,learned_wavelet_no_warmup,LWT,cfg260,260,0.3214454952890428,0.24670683568083895,0.8977546625116257,0.30730280505318763,48
LSTM,learned_wavelet_no_warmup,LWT,cfg272,272,0.3867638072664674,0.2906101626638619,0.8519799732701852,0.3378505874881998,21
LSTM,learned_wavelet_no_warmup,LWT,cfg276,276,0.33349870562078937,0.2580163383044287,0.8899431368982631,0.28803475078789165,48
LSTM,learned_wavelet_no_warmup,LWT,cfg288,288,0.29111419590143484,0.22006042154837865,0.9161398581581064,0.2466249879966941,48
LSTM,learned_wavelet_no_warmup,LWT,cfg292,292,0.29067804729975744,0.22472293992703776,0.9163909492099211,0.24881518733178137,49
LSTM,learned_wavelet_no_warmup,LWT,cfg304,304,0.30693393318107,0.23171280656016965,0.9067779532023884,0.25977115531667877,27
LSTM,learned_wavelet_no_warmup,LWT,cfg308,308,0.2987785460733746,0.23137046130076974,0.9116660514514319,0.25261406920046936,35
LSTM,learned_wavelet_no_warmup,LWT,cfg320,320,0.3221318530919698,0.24972674901487285,0.8973175631720737,0.26188967858408096,55
LSTM,learned_wavelet_no_warmup,LWT,cfg324,324,0.316873485364797,0.2439913522475594,0.9006425066355941,0.2566021001308578,49
LSTM,learned_wavelet_no_warmup,LWT,cfg336,336,0.35000876724400865,0.2666129734907398,0.8787765413542086,0.3006891469057599,44
LSTM,learned_wavelet_no_warmup,LWT,cfg340,340,0.3299089532430496,0.2541132799639422,0.8922996713734133,0.284997654879751,25
LSTM,learned_wavelet_no_warmup,LWT,cfg352,352,0.3779288181587104,0.2969807446529748,0.8586652862680951,0.3120642171396772,48
LSTM,learned_wavelet_no_warmup,LWT,cfg356,356,0.3757059822864825,0.2863013656846479,0.8603229527886862,0.3162203611940542,31
LSTM,learned_wavelet_no_warmup,LWT,cfg368,368,0.32364834060222825,0.24708097513878807,0.8963484993429495,0.28865747017055376,38
LSTM,learned_wavelet_no_warmup,LWT,cfg372,372,0.30075112216524813,0.2316405640034798,0.9104958159496654,0.26314872707190634,44
LSTM,learned_wavelet_no_warmup,LWT,cfg384,384,0.35966640699079044,0.2820319793716597,0.8719945155315565,0.30912502675994374,23
LSTM,learned_wavelet_no_warmup,LWT,cfg388,388,0.36703834442992855,0.28313115739602374,0.8666933853975579,0.32980714256180543,20
LSTM,learned_wavelet_no_warmup,LWT,cfg400,400,0.35669637433991447,0.2721737336554419,0.8740998595100746,0.3016739922425558,38
LSTM,learned_wavelet_no_warmup,LWT,cfg404,404,0.3580219148114743,0.27207372007413266,0.8731623909480934,0.32286461692843565,24
LSTM,learned_wavelet_no_warmup,LWT,cfg416,416,0.3829475223309834,0.29738720170329525,0.8548866551077031,0.31300264408016015,32
LSTM,learned_wavelet_no_warmup,LWT,cfg420,420,0.3899354219209115,0.30421403436165617,0.8495423751021511,0.3330186739624224,40
LSTM,learned_wavelet,LWT-Warm,cfg000,0,0.29271512081666085,0.22812540809143975,0.9152149775205984,0.24524319109185652,49
LSTM,learned_wavelet,LWT-Warm,cfg004,4,0.28957185584136097,0.22215902345934893,0.9170260961382986,0.2640448726661539,28
LSTM,learned_wavelet,LWT-Warm,cfg016,16,0.29234345435830816,0.22785796972003533,0.9154301474330911,0.25492006995122135,63
LSTM,learned_wavelet,LWT-Warm,cfg020,20,0.2833761297310158,0.22219346877968932,0.9205387570876854,0.2370328935394714,61
LSTM,learned_wavelet,LWT-Warm,cfg032,32,0.2819157837132032,0.21809807149104243,0.9213556354047315,0.24751696639030868,68
LSTM,learned_wavelet,LWT-Warm,cfg036,36,0.30727602759993267,0.2369852057862272,0.9065700354034701,0.25447301620360807,44
LSTM,learned_wavelet,LWT-Warm,cfg048,48,0.3354073716992082,0.26641409769647373,0.8886797862088562,0.2830320634922556,32
LSTM,learned_wavelet,LWT-Warm,cfg052,52,0.29613705734292944,0.2319277141225861,0.9132210605938248,0.2563615121980131,42
LSTM,learned_wavelet,LWT-Warm,cfg064,64,0.32371406314790924,0.2518758000663754,0.8963063985112419,0.29738892785567483,64
LSTM,learned_wavelet,LWT-Warm,cfg068,68,0.2965659210487971,0.23513367942835695,0.9129695332361565,0.2559442525397443,38
LSTM,learned_wavelet,LWT-Warm,cfg080,80,0.3336045722118651,0.2613876563631573,0.8898732524037242,0.2809477964049203,84
LSTM,learned_wavelet,LWT-Warm,cfg084,84,0.34475385933249963,0.2595309697600776,0.8823892287419902,0.2914571420973888,39
LSTM,learned_wavelet,LWT-Warm,cfg096,96,0.3369361980793225,0.2614629400038195,0.8876626520294296,0.29348023099317394,41
LSTM,learned_wavelet,LWT-Warm,cfg100,100,0.32593067226547484,0.24791506252164847,0.8948814674172713,0.3064281340356836,25
LSTM,learned_wavelet,LWT-Warm,cfg112,112,0.3297004328101315,0.25231069259171984,0.8924357732989834,0.31188477091381855,31
LSTM,learned_wavelet,LWT-Warm,cfg116,116,0.3590667807950869,0.2860516505047972,0.8724209743716516,0.29621444096054594,51
LSTM,learned_wavelet,LWT-Warm,cfg128,128,0.3687053237370387,0.28688132779555797,0.8654797574556495,0.31561592149970313,52
LSTM,learned_wavelet,LWT-Warm,cfg132,132,0.363053614470801,0.2890440778085879,0.869572144241026,0.30254787834938074,38
LSTM,learned_wavelet,LWT-Warm,cfg144,144,0.2910058204310186,0.228633442365182,0.916202285142059,0.24079335797502685,52
LSTM,learned_wavelet,LWT-Warm,cfg148,148,0.270879782951204,0.21368147421879055,0.9273924119157428,0.24247416994820745,47
LSTM,learned_wavelet,LWT-Warm,cfg160,160,0.2808517634983719,0.220912345717596,0.9219481618647792,0.24838688612226237,47
LSTM,learned_wavelet,LWT-Warm,cfg164,164,0.30011940522130715,0.23169724093480143,0.9108714217177519,0.245812725351757,65
LSTM,learned_wavelet,LWT-Warm,cfg176,176,0.30706543865881636,0.23848308441584243,0.9066980543401449,0.2611031708719501,45
LSTM,learned_wavelet,LWT-Warm,cfg180,180,0.3317812466888057,0.2534127590673178,0.8910737646008556,0.2689428078553781,49
LSTM,learned_wavelet,LWT-Warm,cfg192,192,0.33904033246760684,0.25452613767770416,0.8862551989784978,0.30148417337807915,27
LSTM,learned_wavelet,LWT-Warm,cfg196,196,0.33452253417392996,0.25380910130890205,0.8892663587415901,0.2916556850561903,25
LSTM,learned_wavelet,LWT-Warm,cfg208,208,0.34032796535450394,0.2675293784232977,0.8853895812109477,0.27297716590666626,43
LSTM,learned_wavelet,LWT-Warm,cfg212,212,0.3456971046279112,0.2665941038418259,0.8817447830677684,0.28880576930419083,28
LSTM,learned_wavelet,LWT-Warm,cfg224,224,0.3844572445738588,0.295887798576538,0.8537402176404164,0.2875602471279362,61
LSTM,learned_wavelet,LWT-Warm,cfg228,228,0.36094778575390274,0.2791385821884743,0.8710808038900887,0.283814692773945,41
LSTM,learned_wavelet,LWT-Warm,cfg240,240,0.36336651061627584,0.28118806450467326,0.8693472300254848,0.3056973528131356,26
LSTM,learned_wavelet,LWT-Warm,cfg244,244,0.33535714446940673,0.25371216590373086,0.888713124100522,0.30528450055231954,34
LSTM,learned_wavelet,LWT-Warm,cfg256,256,0.35149167294617284,0.2707832218532367,0.8777471741963958,0.29864721752432605,40
LSTM,learned_wavelet,LWT-Warm,cfg260,260,0.37372883440471744,0.2885446626610978,0.8617891819203086,0.33129678285906583,30
LSTM,learned_wavelet,LWT-Warm,cfg272,272,0.3782080553006437,0.2972126560738088,0.8584563554877803,0.3105379450620195,42
LSTM,learned_wavelet,LWT-Warm,cfg276,276,0.34843405200556443,0.27265694228036014,0.879864874138191,0.3035059468875153,54
LSTM,learned_wavelet,LWT-Warm,cfg288,288,0.30998409379273556,0.23983780793125783,0.9049159561279319,0.25362722888634276,41
LSTM,learned_wavelet,LWT-Warm,cfg292,292,0.29913830965873234,0.22885442164283856,0.9114531949967921,0.25414350825140214,34
LSTM,learned_wavelet,LWT-Warm,cfg304,304,0.3031177989368831,0.23536557821978543,0.9090816171907106,0.25574487719368155,55
LSTM,learned_wavelet,LWT-Warm,cfg308,308,0.336830852138622,0.2607924957244413,0.8877328874842189,0.276050315443234,52
LSTM,learned_wavelet,LWT-Warm,cfg320,320,0.336280415521763,0.26243100492542565,0.8880995132661837,0.2662182118019154,70
LSTM,learned_wavelet,LWT-Warm,cfg324,324,0.3158591677192526,0.24738496956364697,0.9012775787637856,0.25463176735115395,80
LSTM,learned_wavelet,LWT-Warm,cfg336,336,0.3250085925060094,0.25189818094998534,0.8954754008640435,0.2832099165137431,25
LSTM,learned_wavelet,LWT-Warm,cfg340,340,0.3118615675004278,0.23824866735382838,0.9037606813358967,0.28553061232186266,41
LSTM,learned_wavelet,LWT-Warm,cfg352,352,0.327022191710848,0.24975506278497145,0.8941762189791833,0.2780455762601154,54
LSTM,learned_wavelet,LWT-Warm,cfg356,356,0.3094560647415294,0.23977373749562333,0.9052396138696184,0.263696971723804,45
LSTM,learned_wavelet,LWT-Warm,cfg368,368,0.3765777343641137,0.2850341676597881,0.8596740143830502,0.3183707177295463,41
LSTM,learned_wavelet,LWT-Warm,cfg372,372,0.31279281408027176,0.24772968065124232,0.9031850647407952,0.2647219836983247,50
LSTM,learned_wavelet,LWT-Warm,cfg384,384,0.33208821182444725,0.2575958525262554,0.8908721135143888,0.29913504812171876,26
LSTM,learned_wavelet,LWT-Warm,cfg388,388,0.3092809937809512,0.23847430414792103,0.9053468025854264,0.28410573182271365,30
LSTM,learned_wavelet,LWT-Warm,cfg400,400,0.38393583922534547,0.30049378165380014,0.8541366670302795,0.31838897998683746,30
LSTM,learned_wavelet,LWT-Warm,cfg404,404,0.3206543741286705,0.2466716399864867,0.8982573226046882,0.30406357339896195,31
LSTM,learned_wavelet,LWT-Warm,cfg416,416,0.3299180838356769,0.25317820117410367,0.8922937098411496,0.31482219083864305,58
LSTM,learned_wavelet,LWT-Warm,cfg420,420,0.3119515815981585,0.23773629189629858,0.9037051172873242,0.2963330896873468,35
CNN_LSTM,raw,Raw,cfg000,0,0.2559123121419702,0.19884189040299696,0.9351946014122838,0.21667086725755438,47
CNN_LSTM,raw,Raw,cfg001,1,0.2653968725595,0.20871800127451082,0.9303019822849095,0.21597324612430885,52
CNN_LSTM,raw,Raw,cfg002,2,0.2544358412348298,0.1979651502530126,0.9359402260781782,0.21479514804029826,64
CNN_LSTM,raw,Raw,cfg003,3,0.28521638728506477,0.2220478988119491,0.9195033561026638,0.22551820116092547,60
CNN_LSTM,raw,Raw,cfg004,4,0.2485496107708896,0.19578772012008974,0.9388699150138081,0.19973596154689688,50
CNN_LSTM,raw,Raw,cfg005,5,0.25127779792352667,0.19957217824841827,0.9375205698655463,0.21529778782463171,44
CNN_LSTM,raw,Raw,cfg006,6,0.26034868072714923,0.20257725548387465,0.9329282577883007,0.20265806800479508,76
CNN_LSTM,raw,Raw,cfg007,7,0.25590578588248875,0.2045626046135498,0.9351979066964304,0.2130556810935401,46
CNN_LSTM,raw,Raw,cfg008,8,0.2636726103948495,0.20633639580158147,0.9312046851800594,0.20227540398700775,86
CNN_LSTM,raw,Raw,cfg009,9,0.25792030902514657,0.20185254643830786,0.9341736301179836,0.20012223416103503,64
CNN_LSTM,raw,Raw,cfg010,10,0.23894137273032556,0.1872039721418348,0.9435048021844328,0.19823904079518684,62
CNN_LSTM,raw,Raw,cfg011,11,0.23244392371340375,0.1798952887221303,0.9465355355979891,0.19706307667029888,72
CNN_LSTM,raw,Raw,cfg012,12,0.2528426921564507,0.19551879704713354,0.9367399346038937,0.207314834771599,66
CNN_LSTM,raw,Raw,cfg013,13,0.2621225481197541,0.2029352964765701,0.9320111669490442,0.22154199578235256,52
CNN_LSTM,raw,Raw,cfg014,14,0.25160350478052007,0.19737685204922512,0.9373584929305472,0.20921090890755245,82
CNN_LSTM,raw,Raw,cfg015,15,0.26121242274014406,0.20592075941756308,0.9324824803698776,0.21872042189051114,62
CNN_LSTM,raw,Raw,cfg016,16,0.25295348371224274,0.19912176273677448,0.9366844833938944,0.20241576913870415,100
CNN_LSTM,raw,Raw,cfg017,17,0.2529607760661701,0.198537004697992,0.9366808327162692,0.20436873529271796,54
CNN_LSTM,raw,Raw,cfg018,18,0.25230944629042945,0.19760971375780073,0.9370064845002056,0.2042567810414298,98
CNN_LSTM,raw,Raw,cfg019,19,0.2485352662222817,0.1960045431029603,0.9388769708138069,0.20866845891627536,70
CNN_LSTM,raw,Raw,cfg020,20,0.25494859274650994,0.20089932922464085,0.9356817731578774,0.20273972798688886,76
CNN_LSTM,raw,Raw,cfg021,21,0.2580672798524315,0.2005332294532922,0.9340985890132077,0.1988436937448299,89
CNN_LSTM,raw,Raw,cfg022,22,0.2602317176901905,0.20411564980452498,0.9329885089288585,0.19415859538319266,95
CNN_LSTM,raw,Raw,cfg023,23,0.26043477952921174,0.20188086441056574,0.9328838884331748,0.20203450232522638,71
CNN_LSTM,raw,Raw,cfg024,24,0.25469754565739916,0.19858611697031286,0.9358083787103822,0.21022989597784772,73
CNN_LSTM,raw,Raw,cfg025,25,0.2658759117803995,0.20822645585018565,0.9300501464859879,0.21655679745212017,80
CNN_LSTM,raw,Raw,cfg026,26,0.24690777199751776,0.19463292061481144,0.9396748589566387,0.20992959449900347,88
CNN_LSTM,raw,Raw,cfg027,27,0.23481760621621786,0.18395867319362513,0.9454380180319987,0.2075851787958051,67
CNN_LSTM,raw,Raw,cfg028,28,0.26272372217031165,0.206184928580278,0.9316989466277374,0.20805211356269807,80
CNN_LSTM,raw,Raw,cfg029,29,0.2580636574332587,0.20252556414195197,0.9341004390800537,0.21145814343433272,69
CNN_LSTM,raw,Raw,cfg030,30,0.2555499826445926,0.19904213132746357,0.9353779789509493,0.2001365242945189,100
CNN_LSTM,raw,Raw,cfg031,31,0.24832236091853344,0.19311679589683897,0.9389816468494008,0.20036386319174293,71
CNN_LSTM,raw,Raw,cfg032,32,0.26226625308623264,0.20645862312814228,0.9319365986887568,0.20608957166649186,100
CNN_LSTM,raw,Raw,cfg033,33,0.2742371513652351,0.2141490361413619,0.9255814158830326,0.20705039874267117,95
CNN_LSTM,raw,Raw,cfg034,34,0.26377177670272645,0.20596287951608888,0.9311529281146764,0.20126121044035983,100
CNN_LSTM,raw,Raw,cfg035,35,0.2705633461667277,0.20968027574163084,0.9275619505320966,0.20422733198502618,100
CNN_LSTM,db4,Db4,cfg000,0,0.26500205336266086,0.2027752077127967,0.9305092013554914,0.21898619721662904,80
CNN_LSTM,db4,Db4,cfg001,1,0.2639492335450633,0.20077252838696688,0.931060260932026,0.22085930042157362,75
CNN_LSTM,db4,Db4,cfg002,2,0.3235407198893765,0.244499969847362,0.8964174210232502,0.2327727811078239,60
CNN_LSTM,db4,Db4,cfg003,3,0.30765862790760173,0.23566836582957384,0.9063372246112013,0.2210817868952477,87
CNN_LSTM,db4,Db4,cfg004,4,0.24892109720155925,0.19294478538214374,0.9386870463492213,0.21198717622851018,80
CNN_LSTM,db4,Db4,cfg005,5,0.2427309704926879,0.18510775088654724,0.9416985696913532,0.21343286322908056,56
CNN_LSTM,db4,Db4,cfg006,6,0.2811600913373722,0.21616226281007125,0.9217766923020385,0.21520600152408573,75
CNN_LSTM,db4,Db4,cfg007,7,0.26227529344906375,0.20411055181200585,0.9319319062935959,0.21489232994104393,61
CNN_LSTM,db4,Db4,cfg008,8,0.2701701360294647,0.20929294583004934,0.9277723461995839,0.22631631053973894,71
CNN_LSTM,db4,Db4,cfg009,9,0.24669983445151913,0.1897236807779046,0.9397764238419942,0.2039475026327878,59
CNN_LSTM,db4,Db4,cfg010,10,0.27539372391456046,0.21423682331937507,0.9249523837572486,0.22101935651977717,100
CNN_LSTM,db4,Db4,cfg011,11,0.24828880277114723,0.19202372488160005,0.9389981377084655,0.19662350112315613,100
CNN_LSTM,db4,Db4,cfg012,12,0.24203119474733484,0.18322399585164892,0.9420342427044658,0.21160793727699984,87
CNN_LSTM,db4,Db4,cfg013,13,0.2746736639257054,0.21189142109977996,0.9253443181740335,0.228710246562263,85
CNN_LSTM,db4,Db4,cfg014,14,0.2695365122914874,0.204953373555375,0.9281107365981679,0.2212554506075894,77
CNN_LSTM,db4,Db4,cfg015,15,0.2657107668032393,0.2027378510036035,0.9301370161782896,0.2141858785427495,84
CNN_LSTM,db4,Db4,cfg016,16,0.2569223525300887,0.19752657292267847,0.9346820411440662,0.2189984422278597,85
CNN_LSTM,db4,Db4,cfg017,17,0.23495434408666127,0.17843461207213532,0.945374454983399,0.20304970484472748,76
CNN_LSTM,db4,Db4,cfg018,18,0.2541296371997077,0.1955668879761505,0.9360943203912379,0.21125156472095744,94
CNN_LSTM,db4,Db4,cfg019,19,0.24809352741570437,0.19054416253175696,0.939094054043335,0.20410085573932116,100
CNN_LSTM,db4,Db4,cfg020,20,0.26181438749458297,0.20312898178599248,0.9321709331789482,0.21572780463468258,100
CNN_LSTM,db4,Db4,cfg021,21,0.2526993218400519,0.19677212330554716,0.936811655436521,0.20988869764364163,100
CNN_LSTM,db4,Db4,cfg022,22,0.26577221477725954,0.20467706596595805,0.9301046995713518,0.22015708343891438,86
CNN_LSTM,db4,Db4,cfg023,23,0.23815556258416337,0.1821725416865204,0.9438757843940982,0.20860093425599377,77
CNN_LSTM,db4,Db4,cfg024,24,0.25401755284532845,0.19580848873697623,0.9361506794002059,0.22381684409059735,79
CNN_LSTM,db4,Db4,cfg025,25,0.25682978089846553,0.19620595900542412,0.9347291020606687,0.22507981984283149,97
CNN_LSTM,db4,Db4,cfg026,26,0.266771595939668,0.20444724221498162,0.9295780577724883,0.21888192708755327,100
CNN_LSTM,db4,Db4,cfg027,27,0.25657586659038734,0.19647007513956513,0.9348580981785659,0.2123113647504685,100
CNN_LSTM,db4,Db4,cfg028,28,0.24981264149153742,0.18951448739229582,0.9382470586891969,0.21728075495330604,100
CNN_LSTM,db4,Db4,cfg029,29,0.24594391561964576,0.19016715487685082,0.9401449233965122,0.21407061792926904,100
CNN_LSTM,db4,Db4,cfg030,30,0.23966616459534987,0.18147156820485805,0.9431615433931647,0.20545414149188446,100
CNN_LSTM,db4,Db4,cfg031,31,0.24015060186662252,0.1846480714286639,0.942931536001153,0.2049001844340664,100
CNN_LSTM,db4,Db4,cfg032,32,0.2516457388993808,0.19434143845247703,0.9373374611813813,0.22503525807868677,100
CNN_LSTM,db4,Db4,cfg033,33,0.25748294640257985,0.19885163035071654,0.9343966880375313,0.22056085586866478,100
CNN_LSTM,db4,Db4,cfg034,34,0.23182645105065,0.17862180161531063,0.946819208291144,0.2066372296590978,100
CNN_LSTM,db4,Db4,cfg035,35,0.24358833424648002,0.18718242341827157,0.9412859827734176,0.20950277682501667,100
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg000,0,0.26161678959575096,0.20411889606585323,0.9322732791459988,0.20807351551575054,91
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg001,1,0.2689873264010951,0.20830236617721531,0.9284033896979771,0.2207629293756161,46
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg002,2,0.2421873674455487,0.18701097494437546,0.941959412768711,0.20883102785098087,81
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg003,3,0.26554328501228014,0.2056173580082271,0.9302250599576087,0.21560178388773124,66
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg004,4,0.26738615859642845,0.20966943847840241,0.9292532214914864,0.21096920592257398,58
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg005,5,0.2627034841832473,0.20418886515670376,0.9317094688796594,0.21173674455236058,43
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg006,6,0.256470101854233,0.2009910193816069,0.9349117922077346,0.21214686398444552,70
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg007,7,0.25670064701910955,0.19877498958781006,0.9347947219063226,0.21236693835745826,38
